time,displacement,velocity,acceleration
3.2800000000000002,0.5095701191240327,-0.21171672895047403,0.33226178918220084
3.29,0.5074691689236795,-0.20851315486015495,0.3083551768293782
3.3000000000000003,0.5053990493934706,-0.20555156436507707,0.2838668882913442
3.31,0.5033573117968394,-0.20283771913146814,0.25880799767436424
3.3200000000000003,0.5013414503397433,-0.20037726844212447,0.23318990684707597
3.33,0.4993489033108137,-0.1981757459403813,0.20702434109645895
3.34,0.49737705425384754,-0.19623856641827742,0.18032334463325872
3.35,0.49542323317218956,-0.19457102265041115,0.15309927594862438
3.36,0.49348471776454156,-0.19317828227496645,0.12536480302372632
3.37,0.4915587346917194,-0.19206538472337026,0.09713289839419148
3.38,0.48964246087386426,-0.1912372382000235,0.06841683407130039
3.39,0.48773302481760017,-0.1906986167135281,0.039230176321871646
3.4,0.48582750797261604,-0.19045415716081324,0.009586780308920684
3.41,0.48392294611713627,-0.19050835646554248,-0.02049921540486921
3.42,0.4820163307717299,-0.1908655687721632,-0.051013394488658825
3.43,0.48010461064089593,-0.1915300026969369,-0.0819410686077846
3.44,0.47818469308184736,-0.1925057186372673,-0.11326728331859126
3.45,0.47625344559990557,-0.19379662614061982,-0.14497682409149437
3.46,0.4743076973699019,-0.1954064813343029,-0.17705422245983293
3.47,0.4723442407829722,-0.19733888441735659,-0.20948376229213383
3.48,0.47035983301811657,-0.19959727721577042,-0.24224948618524245
3.49,0.4683511976378854,-0.20218494080222663,-0.27533520197582706
3.5,0.46631502620754056,-0.20510499318153913,-0.308724489367614
3.5100000000000002,0.4642479799370289,-0.2083603870429328,-0.34240070667175504
3.52,0.46214669134509384,-0.2119539075802807,-0.3763469976575817
3.5300000000000002,0.46000776594484066,-0.2158881703813894,-0.4105462985110535
3.54,0.4578277839500589,-0.2201656193873957,-0.4449813448980542
3.5500000000000003,0.45560330200159616,-0.22478852492330864,-0.47963467912975244
3.56,0.45333085491306635,-0.2297589818007036,-0.5144886574270868
3.5700000000000003,0.4510069574351663,-0.23507890749354443,-0.5495254572815016
3.58,0.44862810603786446,-0.2407500403880822,-0.5847270849089091
3.59,0.44619078070971663,-0.24677393810774678,-0.6200753827939154
3.6,0.4436914467735536,-0.25315197591391947,-0.6555520373212143
3.61,0.44112655671777856,-0.25988534518344264,-0.6911385864910726
3.62,0.4384925520425021,-0.2669750519636914,-0.726816427715794
3.63,0.43578586511973527,-0.27442191560600193,-0.7625668256939468
3.64,0.43300292106685356,-0.28222656747821717,-0.7983709203592084
3.65,0.4301401396325367,-0.2903894497570809,-0.8342097349005294
3.66,0.42719393709438236,-0.29891081430117633,-0.870064183850404
3.67,0.4241607281673848,-0.30779072160507415,-0.905915081237886
3.68,0.42103692792246383,-0.31702903983532055,-0.941743148803075
3.69,0.41781895371422145,-0.32662544394886356,-0.9775290242696479
3.7,0.41450322711710047,-0.33657941489448084,-1.0132532696721128
3.71,0.411086175869111,-0.34689023889773907,-1.0488963797342976
3.72,0.4075642358222879,-0.35755700682998065,-1.0844387902957031
3.73,0.4039338528990363,-0.3685786136617982,-1.119860886782187
3.74,0.40019148505351804,-0.37995375800142356,-1.1551430127175553
3.75,0.3963336042372279,-0.3916809417184222,-1.1902654782724924
3.7600000000000002,0.3923566983679054,-0.4037584696530493,-1.225208568847365
3.77,0.3882572733009224,-0.41618444941158816,-1.2599525536852871
3.7800000000000002,0.38403185480228746,-0.4289567912479561,-1.2944776945119556
3.79,0.3796769905224005,-0.44207320803182715,-1.3287642541986104
3.8000000000000003,0.3751892519696936,-0.4555312153034856,-1.3627925054445942
3.81,0.37056523648328854,-0.4693281314155877,-1.3965427394758494
3.8200000000000003,0.36580156920380164,-0.4834610777619731,-1.429995274755795
3.83,0.36089490504142463,-0.497926979093632,-1.4631304657049098
3.84,0.3558419306404101,-0.5127225639218964,-1.4959287114254431
3.85,0.35063936633908827,-0.527844365008889,-1.5283704644275733
3.86,0.34528396812454354,-0.5432887199452255,-1.5604362393533937
3.87,0.33977252958107745,-0.5590517718149315,-1.5921066216950992
3.88,0.334101883831587,-0.5751294699474959,-1.6233622765036833
3.89,0.3282689054709871,-0.59151757075695,-1.654183957084557
3.9,0.3222705124908074,-0.6082116386678206,-1.6845525136763835
3.91,0.31610366819409674,-0.6252070471277741,-1.7144489021095548
3.92,0.30976538309976787,-0.6424989797067269,-1.7438541924406006
3.93,0.30325271683552,-0.6600824312821656,-1.7727495775589721
3.94,0.29656278001847863,-0.6779522093103808,-1.8011163817625042
3.95,0.2896927361226944,-0.6961029351832848,-1.8289360692980114
3.96,0.2826398033326477,-0.714529045670445,-1.85619025286334
3.97,0.27540125638190827,-0.7332247944459307,-1.8828607020673573
3.98,0.2679744283761042,-0.7521842536995347,-1.9089293518442232
3.99,0.2603567125993589,-0.7714013158318934,-1.9343783108184505
4.0,0.2525455643033592,-0.7908696952329974,-1.9591898696171341
4.01,0.24453850247822415,-0.8105829301435453,-1.9833465091258826
4.0200000000000005,0.23633311160434772,-0.8305343845985604,-2.0068309086848894
4.03,0.22792704338439737,-0.8507172504526544,-2.0296259542216615
4.04,0.21931801845465396,-0.8711245494862877,-2.051714746316975
4.05,0.21050382807488696,-0.89174913559234,-2.0730806082005437
4.0600000000000005,0.20148233579596558,-0.912583697042273,-2.0937070936730326
4.07,0.19225147910441326,-0.9336207588311298,-2.1135779949509748
4.08,0.1828092710431213,-0.9548526851005847,-2.132677350431289
4.09,0.17315380180744527,-0.9762716816392217,-2.150989452371968
4.1,0.16328324031591573,-0.9978697984591874,-2.168498854485707
4.11,0.15319583575480464,-1.0196389324483308,-2.185190379443152
4.12,0.14288991909579637,-1.0415708300969104,-2.2010491262825194
4.13,0.13236390458602307,-1.063657090297916,-2.2160604777224235
4.14,0.12161629120973264,-1.0858891672200215,-2.230210107374675
4.15,0.11064566412086828,-1.1082583732521518,-2.2434839868539496
4.16,0.0994506960458487,-1.1307558820186192,-2.255868392781211
4.17,0.08803014865584856,-1.153372731463749,-2.2673499136778648
4.18,0.07638287390788978,-1.1760998270048877,-2.277915456747561
4.19,0.06450781535406566,-1.1989279447526555,-2.2875522545427236
4.2,0.052404009418231055,-1.2218477347972756,-2.2962478715128394
4.21,0.040070586639503844,-1.2448497245597823,-2.3039902104316594
4.22,0.02750677288193504,-1.2679243222068841,-2.310767518700408
4.23,0.014711890509717213,-1.2910618201282287,-2.3165683945242668
4.24,0.0016853595273135444,-1.3142523984747851,-2.32138179295933
4.25,-0.01157330131609705,-1.337486128757039,-2.3251970318273973
4.26,-0.02506447345845028,-1.360752977501662,-2.3280037974958865
4.2700000000000005,-0.03878843749348024,-1.3840428099652968,-2.3297921505203263
4.28,-0.05274537217682082,-1.4073453939040674,-2.3305525311468416
4.29,-0.06693535347007498,-1.4306504033974057,-2.3302757646721957
4.3,-0.08135835362338792,-1.453947422724755,-2.3289530666588947
4.3100000000000005,-0.0960142402970455,-1.4772259502936906,-2.3265760480030213
4.32,-0.11090277572260489,-1.5004754026179714,-2.323136719852439
4.33,-0.12602361590404906,-1.5236851183440179,-2.318627498373159
4.34,-0.14137630985944183,-1.546844362324284,-2.3130412093615886
4.3500000000000005,-0.15696029890354463,-1.5699423297359718,-2.306371092700587
4.36,-0.17277491597184058,-1.5929681502435182,-2.2986108066571895
4.37,-0.18881938498639575,-1.6159108922032581,-2.289754432020024
4.38,-0.20509282026397105,-1.638759566908651,-2.279796476074419
4.39,-0.2215942259667826,-1.6615031328744416,-2.268731876413332
4.4,-0.2383224955962914,-1.6841305001580986,-2.2565560045822544
4.41,-0.25527641153038677,-1.706630534716867,-2.243264669556322
4.42,-0.2724546446043115,-1.728992062798744,-2.228854121047952
4.43,-0.2898557537356593,-1.7512038753656778,-2.213321052643332
4.44,-0.30747818559375795,-1.7732547325472687,-2.1966626047662263
4.45,-0.325320274313735,-1.7951333681232393,-2.1788763674675726
4.46,-0.3433802412555448,-1.816828494032922,-2.159960383039472
4.47,-0.36165619480821765,-1.8383288049100046,-2.139913148452167
4.48,-0.3801461302395761,-1.8596229826407538,-2.118733617612738
4.49,-0.3988479295916426,-1.8806997009439297,-2.0964212034442946
4.5,-0.41775936162194793,-1.9015476299705896,-2.072975779784509
4.51,-0.436878081790929,-1.9221554409219694,-2.0483976831023996
4.5200000000000005,-0.45620163229558885,-1.9425118106836208,-2.022687714032369
4.53,-0.47572744214957097,-1.962605426473969,-1.9958471387245522
4.54,-0.49545282730978435,-1.9824249905054543,-1.967877690010621
4.55,-0.5153749908496947,-2.0019592246564035,-1.9387815683842375
4.5600000000000005,-0.5354910231793804,-2.0211968751517784,-1.908561442795457
4.57,-0.5557979023124325,-2.0401267172509328,-1.8772204512584219
4.58,-0.57629249417976,-2.0587375599405124,-1.8447622012717986
4.59,-0.5969715529903412,-2.07701825063062,-1.8111907700514371
4.6000000000000005,-0.617831721638946,-2.0949576798523672,-1.776510704574858
4.61,-0.638869532160832,-2.1125447859549267,-1.7407270214372033
4.62,-0.6600814062334018,-2.129768559800203,-1.703845206518402
4.63,-0.6814636557247865,-2.1466180494532283,-1.6658712144613361
4.64,-0.7030124832893038,-2.163082364866395,-1.6268114679609045
4.65,-0.72472398300972,-2.1791506825556333,-1.5866728568639374
4.66,-0.7465941410862259,-2.1948122502666414,-1.5454627370799938
